Sr.No.,Accord Code,Company Name,FR_ROA (%)4,FR_ROE (%)4,FR_ROCE (%)4,FR_Asset Turnover(x)4,FR_Year End4,FR_Adjusted PE (x)4,FR_Price / Book Value(x)4,FR_Dividend Yield(%)4,FR_EV/EBITDA(x)4,FR_Year End4.1,CONS_FR_1,CONS_FR_2,CONS_FR_3,CONS_FR_4,CONS_FR_5,CONS_FR_6,Stock Name,NSE Code,BSE Code,Stock Code,ISIN,Industry Name,Current Price,Current Price.1,Market Capitalization,PE TTM Price to Earnings,Forecaster Estimates 1Y forward PE,PE 3Yr Average,PE 5Yr Average,%Days traded below current PE Price to Earnings,Sector PE TTM,Industry PE TTM,PEG TTM PE to Growth,Forecaster Estimates 1Y forward PEG,Sector PEG TTM,Industry PEG TTM,Price to Book Value,%Days traded below current Price to Book Value,Sector Price to Book TTM,Industry Price to Book TTM,Basic EPS TTM,EPS TTM Growth %,ROE Annual %,Sector Return on Equity ROE,Industry Return on Equity ROE,RoA Annual %,Sector Return on Assets,Industry Return on Assets,Piotroski Score,sector_name,Industry Name.1,Latest financial result,Result Announced Date,STOCKNAME,PRICE0320
2049,119602.0,Kellton Tech Solutions Ltd.,10.7076757590841,19.0279127955324,21.0209687234174,1.17000270068522,202003.0,0.971590210306235,0.165496059857781,0.0,1.33080619353209,202003.0,C,C,C,C,C,C,Kellton Tech Solutions Ltd.,KELLTONTEC,519602.0,KELLTONTEC,INE164B01022,IT Consulting & Software,114.41,114.41,1115.66,13.21,Export NA,20.06,12.58,81.3,27.64,26.51,0.08,Export NA,5.09,5.29,2.29,61.06,8.69,8.78,8.66,161.93,14.43,31.36,33.12,9.69,19.49,20.52,7.0,Software & Services,IT Consulting & Software,2024-12-31,2025-02-13,KELLTONTEC,7.1
2058,132686.0,Kernex Microsystems (India) Ltd.,4.20240117848736,5.97847302760108,12.6510774716803,0.182586814061961,202003.0,4.78503853599737,0.27765713032881,0.0,1.1084580661151,202003.0,C,C,C,C,C,C,Kernex Microsystems (India) Ltd.,KERNEX,532686.0,KERNEX,INE202H01019,Transport Related Services,851.4,851.4,1426.9,283.66,Export NA,,339.76,97.22,32.6,19.59,2.31,Export NA,1.61,0.78,12.2,94.53,19.63,9.38,3.0,122.64,-24.77,132.52,212.09,-16.64,8.54,25.77,4.0,Transportation,Transport Related Services,2024-12-31,2025-02-13,KERNEX,13.35
2063,102937.0,Kesoram Industries Ltd.,-4.58402642910134,-2498.73417721519,5.7650617315867,0.646706323355606,202003.0,0.0,-2.69784678663239,0.0,9.15479736518924,202003.0,C,C,C,C,C,C,Kesoram Industries Ltd.,KESORAMIND,502937.0,KESORAMIND,INE087A01019,Cement & Cement Products,3.28,3.28,101.9,-0.23,Export NA,,23.59,,40.59,53.63,0.0,Export NA,3.35,4.71,0.44,17.65,4.65,4.07,-14.34,-168.72,-405.07,12.67,9.89,-11.37,5.35,5.51,4.0,Cement and Construction ,Cement & Cement Products,2024-12-31,2025-04-25,KESORAMIND,18.35
2064,132732.0,Kewal Kiran Clothing Ltd.,11.396315092466,16.6751473172926,19.7441580529819,0.826547869256372,202003.0,10.7456663147499,1.74420351119548,6.81404009191031,6.97459406165628,202003.0,C,C,C,C,C,C,Kewal Kiran Clothing Ltd.,KKCL,532732.0,KKCL,INE401H01017,Other Apparels & Accessories,470.0,470.0,2896.38,18.9,Export NA,29.41,37.34,25.05,65.84,55.53,5.47,Export NA,4.31,2.93,3.78,36.46,17.98,17.94,24.86,3.46,22.8,26.33,27.77,18.4,10.65,13.48,7.0,Textiles Apparels & Accessories,Other Apparels & Accessories,2024-12-31,2025-02-09,KKCL,125.7
2071,200075.0,Khadim India Ltd.,-4.75705822752458,-12.0393650158053,-0.364779115658566,1.17426877097539,202003.0,0.0,0.59062794227024,0.0,6.04903635243376,202003.0,C,C,C,C,C,C,Khadim India Ltd.,KHADIM,540775.0,KHADIM,INE834I01025,Footwear,294.1,294.1,540.51,104.69,Export NA,67.98,67.88,74.5,100.12,60.9,-2.28,Export NA,3.94,2.15,2.17,55.41,17.18,11.49,2.81,-45.9,2.62,12.88,18.34,0.85,9.05,9.72,5.0,Retailing,Footwear,2024-12-31,2025-02-11,KHADIM,76.8
2089,124019.0,Kingfa Science & Technology (India) Ltd.,4.28971172332131,7.31456088343458,10.0414951312289,1.29215060213932,202003.0,18.1855302903584,1.28421720246881,0.0,10.249761330399,202003.0,S,S,S,S,S,S,Kingfa Science & Technology (India) Ltd.,KINGFA,524019.0,KINGFA,INE473D01015,Plastic Products,3131.0,3131.0,3791.8,26.24,Export NA,29.25,85.68,24.57,52.89,33.1,1.74,Export NA,4.08,4.22,5.81,70.34,13.34,7.56,119.33,15.07,20.81,21.36,16.41,12.32,11.85,12.3,6.0,General Industrials,Plastic Products,2024-12-31,2025-02-11,KINGFA,365.6
2091,220053.0,KIOCL Ltd.,1.77572027785235,2.22392639213628,3.77777708437887,0.79139780510575,202003.0,84.9663853525962,1.92817145444177,1.17845117845118,21.3544451877858,202003.0,S,S,S,S,S,S,KIOCL Ltd.,KIOCL,540680.0,KIOCL,INE880L01014,Iron & Steel/Interm.Products,254.9,254.9,15491.58,-73.55,Export NA,,54.82,,18.22,36.02,0.12,Export NA,1.55,0.6,8.62,76.39,5.66,2.72,-3.47,-603.78,-4.34,23.96,13.77,-3.41,10.88,6.59,4.0,Metals & Mining,Iron & Steel/Interm.Products,2024-12-31,2025-02-13,KIOCL,59.2
2095,200079.0,Kiri Industries Ltd.,16.7859212500664,21.4526727188745,21.3258546576116,0.583540393210333,202003.0,2.41628621739583,0.468635751065618,0.185528756957328,5.43856245596945,202003.0,C,C,C,C,C,C,Kiri Industries Ltd.,KIRIINDUS,532967.0,KIRIINDUS,INE415I01015,Dyes & Pigments,605.65,605.65,3369.17,10.34,Export NA,17.57,13.82,78.21,51.17,45.21,0.03,Export NA,13.03,1.28,1.13,77.54,7.59,4.0,58.56,301.58,4.73,14.53,17.49,3.89,9.9,9.31,3.0,Chemicals & Petrochemicals,Dyes & Pigments,2024-12-31,2025-02-13,KIRIINDUS,272.85
2096,100241.0,Kirloskar Brothers Ltd.,2.51190845185067,7.37187325392134,12.3397507752244,1.15352360490153,202003.0,9.81870262451494,0.748580575107788,2.81214848143982,3.93841011403641,202003.0,C,C,C,C,C,C,Kirloskar Brothers Ltd.,KIRLOSBROS,500241.0,KIRLOSBROS,INE732A01036,Compressors & Pumps,1770.0,1770.0,14055.38,32.63,Export NA,41.8,32.44,74.77,52.89,43.86,0.72,Export NA,4.08,1.4,7.58,91.32,13.34,10.76,54.24,45.41,20.25,21.36,21.19,10.47,11.85,12.75,5.0,General Industrials,Compressors & Pumps,2024-12-31,2025-02-12,KIRLOSBROS,86.8
2097,190052.0,Kirloskar Electric Company Ltd.,9.40998211324513,0.0,0.0,0.652867798733101,202003.0,1.1284696778732,-0.168171630318004,0.0,2.59052673613528,202003.0,C,C,C,C,C,C,Kirloskar Electric Company Ltd.,KECL,533193.0,KECL,INE134B01017,Other Electrical Equipment/Products,139.0,139.0,923.16,70.96,Export NA,54.46,38.12,81.78,53.59,56.58,-2.12,Export NA,8.42,3.24,7.84,65.75,16.74,22.62,1.96,-33.45,17.09,20.72,22.32,2.19,10.69,9.14,6.0,Consumer Durables,Other Electrical Equipment/Products,2024-12-31,2025-02-12,KECL,7.75
2099,100243.0,Kirloskar Industries Ltd.,6.05911894787018,12.7548233859598,15.4079391326115,0.758638860340184,202003.0,4.50007544005857,0.425953704160703,2.25022502250225,2.50396960246621,202003.0,C,C,C,C,C,C,Kirloskar Industries Ltd.,KIRLOSIND,500243.0,KIRLOSIND,INE250A01039,Other Industrial Products,3200.0,3200.0,3332.16,20.23,Export NA,16.29,12.94,95.77,52.89,29.3,-0.49,Export NA,4.08,3.31,0.48,28.0,13.34,21.45,158.22,-41.27,4.01,21.36,21.38,2.05,11.85,12.12,6.0,General Industrials,Other Industrial Products,2024-12-31,2025-02-10,KIRLOSIND,448.0
2100,222961.0,Kirloskar Oil Engines Ltd.,7.01833680097717,10.9269501195108,13.9512205634364,1.26234064091023,202003.0,6.79347826086957,0.722817218634368,4.59770114942529,3.92389326864767,202003.0,C,C,C,C,C,C,Kirloskar Oil Engines Ltd.,KIRLOSENG,533293.0,KIRLOSENG,INE146L01010,Industrial Machinery,757.25,757.25,10993.69,21.7,Export NA,29.81,23.68,74.0,52.89,51.56,0.6,Export NA,4.08,2.13,3.77,84.39,13.34,13.18,34.9,36.11,16.51,21.36,20.04,5.33,11.85,12.4,4.0,General Industrials,Industrial Machinery,2024-12-31,2025-02-11,KIRLOSENG,86.9
2104,121248.0,Kitex Garments Ltd.,11.8685774025838,17.1588982811704,20.8329088791455,0.848727129980343,202003.0,5.54858631670366,0.894268449624417,1.73913043478261,3.28224451896579,202003.0,C,C,C,C,C,C,Kitex Garments Ltd.,KITEX,521248.0,KITEX,INE602G01020,Other Apparels & Accessories,253.0,253.0,5047.35,40.12,Export NA,38.58,27.42,86.1,65.84,55.53,0.18,Export NA,4.31,2.93,5.26,81.57,17.98,17.94,6.31,218.05,6.22,26.33,27.77,2.92,10.65,13.48,3.0,Textiles Apparels & Accessories,Other Apparels & Accessories,2024-12-31,2025-02-14,KITEX,28.75
2118,200046.0,KNR Constructions Ltd.,8.37498871083642,17.9325778457253,19.3306131897201,0.802244514775388,202003.0,10.4017710551124,1.77927352997511,0.254582484725051,5.15822466273465,202003.0,C,C,C,C,C,C,KNR Constructions Ltd.,KNRCON,532942.0,KNRCON,INE634I01029,Construction & Engineering,234.0,234.0,6580.89,5.41,Export NA,13.42,16.0,1.85,40.59,34.35,0.05,Export NA,3.35,2.78,1.58,9.56,4.65,5.61,43.24,112.81,21.92,12.67,15.97,13.39,5.35,5.27,6.0,Cement and Construction ,Construction & Engineering,2024-12-31,2025-02-13,KNRCON,98.25
2120,112559.0,Kohinoor Foods Ltd.,-42.8331241116628,0.0,-100.667581486301,0.50189395352481,202003.0,0.0,-0.0330288860843608,0.0,0.0,202003.0,C,C,C,C,C,C,Kohinoor Foods Ltd.,KOHINOOR,512559.0,KOHINOOR,INE080B01012,Other Agricultural Products,40.3,40.3,149.4,-14.45,Export NA,,6.2,,41.6,25.57,0.23,Export NA,4.37,3.13,-0.28,,10.24,14.94,-2.79,-63.61,0.0,19.7,15.68,-2.01,14.51,8.43,3.0,Food Beverages & Tobacco,Other Agricultural Products,2024-12-31,2025-02-14,KOHINOOR,6.1
2121,123207.0,Kokuyo Camlin Ltd.,0.841041155741372,1.74919902328825,4.64174003917828,1.36849841177751,202003.0,92.3325467150269,1.6140436822531,0.0,13.8329400181041,202003.0,S,S,S,S,S,S,Kokuyo Camlin Ltd.,KOKUYOCMLN,523207.0,KOKUYOCMLN,INE760A01029,Commodity Printing/Stationery,111.31,111.31,1116.48,94.11,Export NA,42.98,42.98,60.18,56.77,80.47,-1.31,Export NA,9.47,2.66,3.76,53.45,7.9,16.44,1.18,-71.87,14.79,11.62,17.98,8.88,5.38,12.25,6.0,Commercial Services & Supplies,Commodity Printing/Stationery,2024-12-31,2025-02-12,KOKUYOCMLN,40.4
2122,200009.0,Kolte-Patil Developers Ltd.,2.8321490102392,11.4624710420271,16.0530366532043,0.321700312047712,202003.0,12.3452911980901,0.99173359223301,0.0,5.4364280876849,202003.0,C,C,C,C,C,C,Kolte-Patil Developers Ltd.,KOLTEPATIL,532924.0,KOLTEPATIL,INE094I01018,Realty,340.75,340.75,2589.85,182.9,Export NA,30.33,29.14,99.82,44.21,46.53,-2.26,Export NA,3.89,4.18,3.6,91.38,5.6,6.28,1.86,-81.03,-9.44,9.66,10.57,-1.4,4.59,4.99,2.0,Realty,Realty,2024-12-31,2025-02-11,KOLTEPATIL,120.2
2127,124280.0,Kopran Ltd.,5.84241094160313,11.7380201577079,13.6907915768172,1.00487928393069,202003.0,5.21572742423307,0.578004553456056,0.0,4.0815456383752,202003.0,C,C,C,C,C,C,Kopran Ltd.,KOPRAN,524280.0,KOPRAN,INE082A01010,Pharmaceuticals,197.05,197.05,951.47,20.03,Export NA,30.32,23.38,68.8,40.48,40.18,1.14,Export NA,5.74,5.72,1.91,33.0,8.22,8.34,9.84,17.64,10.37,16.9,17.11,6.85,11.67,11.81,7.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-02-11,KOPRAN,25.4
2130,100247.0,Kotak Mahindra Bank Ltd.,2.05335406771544,13.8362164824328,11.8818228258178,,202003.0,28.9957345727751,3.72176799539126,0.0,22.4660649895127,202003.0,C,C,C,C,C,C,Kotak Mahindra Bank Ltd.,KOTAKBANK,500247.0,KOTAKBANK,INE237A01028,Banks,2227.0,2227.0,442783.32,19.65,Export NA,21.98,27.53,11.17,21.62,16.24,0.67,Export NA,4.95,1.14,3.01,16.64,4.05,2.49,113.32,29.17,14.01,17.25,14.67,2.37,2.86,1.52,3.0,Banking and Finance,Banks,2024-12-31,2025-05-03,KOTAKBANK,1296.05
2133,200034.0,Kothari Petrochemicals Ltd.,12.3954568048178,19.8134225503602,24.1267336653097,1.84726803025641,202003.0,3.43528312901343,0.630447691853276,0.0,2.1720271608988,202003.0,S,S,S,S,S,S,Kothari Petrochemicals Ltd.,KOTHARIPET,532096.0,KOTHARIPET,INE720A01015,Petrochemicals,162.1,162.1,953.9,14.97,Export NA,16.6,15.53,70.83,51.17,24.73,4.74,Export NA,13.03,2.3,3.46,82.68,7.59,3.5,10.83,3.16,25.87,14.53,17.29,19.99,9.9,10.64,8.0,Chemicals & Petrochemicals,Petrochemicals,2024-12-31,2025-02-10,KOTHARIPET,10.7
2134,130299.0,Kothari Products Ltd.,1.1495997454038,3.06077223231279,4.6380993645927,1.34258692583254,202003.0,3.01491998866184,0.0894229340801011,0.0,9.96666114333057,202003.0,C,C,C,C,C,C,Kothari Products Ltd.,KOTHARIPRO,530299.0,KOTHARIPRO,INE823A01017,Commodity Trading  & Distribution,73.81,73.81,440.55,-4.75,Export NA,42.16,36.12,,56.77,66.92,0.01,Export NA,9.47,11.64,0.41,68.89,7.9,8.12,-15.55,-614.81,2.71,11.62,9.53,2.43,5.38,2.68,7.0,Commercial Services & Supplies,Commodity Trading  & Distribution,2024-12-31,2025-05-28,KOTHARIPRO,17.15
2142,294320.0,KPIT Technologies Ltd.,9.05330203793801,14.7486922334487,18.2297424693816,1.32102899847996,202003.0,6.44038769858621,0.910221682542631,2.82885431400283,1.97297302396961,202003.0,C,C,C,C,C,C,KPIT Technologies Ltd.,KPITTECH,542651.0,KPITTECH,INE04I401011,IT Consulting & Software,1227.0,1227.0,33637.44,44.3,Export NA,79.32,74.7,31.83,27.64,26.51,1.1,Export NA,5.09,5.29,13.44,52.79,8.69,8.78,27.69,40.13,27.7,31.36,33.12,14.26,19.49,20.52,8.0,Software & Services,IT Consulting & Software,2024-12-31,2025-04-28,KPITTECH,35.25
2145,130813.0,KRBL Ltd.,12.3233672404943,19.0692716856213,21.0842041387255,0.993265298237674,202003.0,5.74804743509725,1.02585399854203,2.0542920029347,4.08980254684333,202003.0,C,C,C,C,C,C,KRBL Ltd.,KRBL,530813.0,KRBL,INE001B01026,Other Agricultural Products,315.0,315.0,7210.03,16.54,Export NA,11.57,12.27,68.52,41.6,25.57,-0.61,Export NA,4.37,3.13,1.46,12.18,10.24,14.94,19.04,-27.32,12.26,19.7,15.68,10.05,14.51,8.43,4.0,Food Beverages & Tobacco,Other Agricultural Products,2024-12-31,2025-02-06,KRBL,134.8
2146,124518.0,Krebs Biochemicals & Industries Ltd.,-20.9092087567813,0.0,-56.9552158515264,0.241970934809357,202003.0,0.0,-4.51532513116426,0.0,-11.7351959318307,202003.0,S,S,S,S,S,S,Krebs Biochemicals & Industries Ltd.,KREBSBIO,524518.0,KREBSBIO,INE268B01013,Pharmaceuticals,79.94,79.94,172.36,-7.03,Export NA,-7.35,-6.89,,40.48,40.18,0.4,Export NA,5.74,5.72,-1.45,,8.22,8.34,-11.37,-17.75,0.0,16.9,17.11,-11.07,11.67,11.81,2.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-02-04,KREBSBIO,77.75
2149,222797.0,Kridhan Infra Ltd.,-2.1989652206479,-7.68216775021668,-2.97177838032016,0.0428417067656892,202003.0,0.0,0.091457553698984,0.0,16.4404383640553,202003.0,C,C,C,C,C,C,Kridhan Infra Ltd.,KRIDHANINF,533482.0,KRIDHANINF,INE524L01026,Construction & Engineering,4.01,4.01,38.01,-0.29,Export NA,,,,40.59,34.35,0.0,Export NA,3.35,2.78,-0.12,,4.65,5.61,-13.94,-510.9,0.0,12.67,15.97,-629.32,5.35,5.27,2.0,Cement and Construction ,Construction & Engineering,2024-12-31,2025-02-13,KRIDHANINF,1.2
2166,100249.0,KSB Ltd.,7.52420195453121,12.6993231977943,17.2560163374771,1.01535233586535,201912.0,23.3244412500518,2.83532468410109,1.18518518518519,12.2254812046122,201912.0,C,C,C,C,C,C,KSB Ltd.,KSB,500249.0,KSB,INE999A01023,Compressors & Pumps,761.0,761.0,13244.38,53.51,Export NA,57.61,47.98,84.85,52.89,43.86,2.88,Export NA,4.08,1.4,9.03,92.39,13.34,10.76,14.22,18.59,16.66,21.36,21.19,10.54,11.85,12.75,7.0,General Industrials,Compressors & Pumps,2024-12-31,2025-04-30,KSB,85.0
2170,200572.0,Kuantum Papers Ltd.,4.90072599960934,8.98523081262283,7.50994116956857,0.508277599471583,202003.0,3.64582067423377,0.314759169414381,0.833333333333333,6.36889410169873,202003.0,S,S,S,S,S,S,Kuantum Papers Ltd.,KUANTUM,532937.0,KUANTUM,INE529I01021,Paper & Paper Products,110.35,110.35,962.95,7.83,Export NA,8.77,29.85,65.22,56.77,19.03,-0.18,Export NA,9.47,6.3,0.83,48.2,7.9,3.27,14.09,-42.81,16.35,11.62,9.28,9.73,5.38,5.53,6.0,Commercial Services & Supplies,Paper & Paper Products,2024-12-31,2025-02-11,KUANTUM,28.55
2180,220350.0,L&T Finance Ltd.,1.60134492404193,12.2154724096472,9.60319419334297,0.132853725383087,202003.0,6.06106268670464,0.710131602250683,1.75097276264591,9.32699981809456,202003.0,C,C,C,C,C,C,L&T Finance Ltd.,LTF,533519.0,LTF,INE498L01015,Finance (including NBFCs),180.2,180.2,44957.52,17.55,Export NA,18.81,19.56,57.56,21.62,37.14,1.35,Export NA,4.95,25.92,1.85,55.49,4.05,4.62,10.27,12.97,9.89,17.25,15.84,2.25,2.86,4.26,5.0,Banking and Finance,Finance (including NBFCs),2024-12-31,2025-04-25,LTF,51.3
2181,268618.0,L&T Technology Services Ltd.,21.5742598932305,31.7657737692887,42.5077596200591,1.47407494851716,202003.0,14.838852159127,4.44427045221718,1.80660701995871,9.04325553197939,202003.0,C,C,C,C,C,C,L&T Technology Services Ltd.,LTTS,540115.0,LTTS,INE010V01017,IT Consulting & Software,4455.0,4455.0,47169.41,36.38,Export NA,40.94,46.98,59.33,27.64,26.51,19.13,Export NA,5.09,5.29,8.39,46.04,8.69,8.78,122.45,1.9,24.47,31.36,33.12,15.35,19.49,20.52,5.0,Software & Services,IT Consulting & Software,2024-12-31,2025-04-24,LTTS,1161.25
2182,126947.0,La Opala RG Ltd.,13.901756639373,15.6890879876199,19.4853398341687,0.445436801622495,202003.0,19.6659553729023,3.04021609138975,0.803750837240455,13.6835581850137,202003.0,S,S,S,S,S,S,La Opala RG Ltd.,LAOPALA,526947.0,LAOPALA,INE059D01020,Houseware,243.45,243.45,2702.3,28.58,Export NA,31.14,43.87,19.23,53.59,40.52,-0.98,Export NA,8.42,0.9,3.31,4.69,16.74,7.28,8.52,-29.05,14.99,20.72,24.77,13.77,10.69,15.21,6.0,Consumer Durables,Houseware,2024-12-31,2025-02-14,LAOPALA,147.55
2188,290473.0,Lagnam Spintex Ltd.,0.521552834161293,2.09106270860585,5.05588391088376,0.819457961239289,202003.0,11.9572057898049,0.247347839461261,0.0,11.086741726201,202003.0,S,S,S,S,S,S,Lagnam Spintex Ltd.,LAGNAM,,LAGNAM,INE548Z01017,Textiles,123.25,123.25,217.77,16.94,Export NA,14.41,13.5,77.11,65.84,31.53,-1.44,Export NA,4.31,6.74,1.98,79.0,17.98,4.44,7.28,-11.79,10.63,26.33,15.41,2.25,10.65,10.79,7.0,Textiles Apparels & Accessories,Textiles,2025-03-31,2025-04-16,LAGNAM,7.6
2195,106079.0,Lakshmi Precision Screws Ltd.,1.18336315452965,4.39664742304194,11.3858557597529,0.894484342581269,201303.0,5.93735405113377,0.253525259179155,2.81195079086116,4.24693180409063,201303.0,C,C,C,C,C,C,Lakshmi Precision Screws Ltd.,LAKPRE,506079.0,LAKPRE,INE651C01018,Iron & Steel Products,4.14,4.14,4.53,-0.14,Export NA,6.82,6.82,,18.22,22.97,-0.01,Export NA,1.55,1.1,0.19,,5.66,6.77,-30.31,24.45,-175.33,23.96,18.02,-8.9,10.88,9.85,3.0,Metals & Mining,Iron & Steel Products,2017-12-31,2018-03-13,LAKPRE,1.2
2196,190075.0,Lambodhara Textiles Ltd.,5.48117799986737,13.2442596303461,13.821795214094,1.39546134013823,202003.0,2.70832460806076,0.340058236470819,2.57731958762887,2.55304034015107,202003.0,S,S,S,S,S,S,Lambodhara Textiles Ltd.,LAMBODHARA,590075.0,LAMBODHARA,INE112F01022,Textiles,142.95,142.95,148.35,18.46,Export NA,23.19,15.53,74.98,65.84,31.53,0.15,Export NA,4.31,6.74,1.44,43.82,17.98,4.44,7.75,126.84,4.47,26.33,15.41,2.39,10.65,10.79,6.0,Textiles Apparels & Accessories,Textiles,2024-12-31,2025-02-01,LAMBODHARA,19.5
2201,205947.0,Landmark Property Development Company Ltd.,0.599797991196442,0.612446581402854,0.802452919740686,0.00142367084482302,202003.0,41.2811387900356,0.252485480849687,0.0,27.1578764365322,202003.0,S,S,S,S,S,S,Landmark Property Development Company Ltd.,LPDC,533012.0,LPDC,INE197J01017,Realty,8.92,8.92,119.66,-7.62,Export NA,,251.9,,44.21,46.53,0.05,Export NA,3.89,4.18,2.74,93.81,5.6,6.28,-1.17,-162.8,-26.82,9.66,10.57,-26.13,4.59,4.99,4.0,Realty,Realty,2024-12-31,2025-02-11,LPDC,0.85
2202,100510.0,Larsen & Toubro Ltd.,3.51083016566464,15.8426163770685,12.4856597317027,0.502233565100551,202003.0,11.8623185955462,1.70794205006413,2.23089793641941,8.8048417736548,202003.0,C,C,C,C,C,C,Larsen & Toubro Ltd.,LT,500510.0,LT,INE018A01030,Construction & Engineering,3296.0,3296.0,463525.45,33.26,Export NA,38.64,32.25,80.92,40.59,34.35,3.27,Export NA,3.35,2.78,5.19,99.48,4.65,5.61,99.09,10.17,15.12,12.67,15.97,3.84,5.35,5.27,6.0,Cement and Construction ,Construction & Engineering,2024-12-31,2025-01-30,LT,808.5
2203,287316.0,Lasa Supergenerics Ltd.,1.49844225438663,2.94079506182445,6.7726148364302,0.690789973602572,202003.0,31.834996076673,0.816527478431137,0.0,5.22729304087525,202003.0,S,S,S,S,S,S,Lasa Supergenerics Ltd.,LASA,540702.0,LASA,INE670X01014,Pharmaceuticals,17.98,17.98,90.08,-5.71,Export NA,,8.52,,40.48,40.18,-0.22,Export NA,5.74,5.72,0.93,44.51,8.22,8.34,-3.15,26.43,-22.47,16.9,17.11,-14.4,11.67,11.81,3.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-02-13,LASA,27.2
2208,271867.0,Laurus Labs Ltd.,7.34147115869105,15.386145417066,14.1376755772392,0.814392239961163,202003.0,13.5109100808309,1.95390541260183,0.774953502789833,7.89532595929672,202003.0,C,C,C,C,C,C,Laurus Labs Ltd.,LAURUSLABS,540222.0,LAURUSLABS,INE947Q01028,Pharmaceuticals,650.7,650.7,35089.16,175.22,Export NA,98.95,65.12,96.56,40.48,40.18,26.68,Export NA,5.74,5.72,8.49,84.93,8.22,8.34,3.71,6.57,3.9,16.9,17.11,1.91,11.67,11.81,4.0,Pharmaceuticals & Biotechnology,Pharmaceuticals,2024-12-31,2025-04-24,LAURUSLABS,64.95
2222,213429.0,Lemon Tree Hotels Ltd.,-0.401068760918732,-1.55546224675259,7.19730420306184,0.205668871676937,202003.0,0.0,1.76818266826926,0.0,12.7908566781508,202003.0,C,C,C,C,C,C,Lemon Tree Hotels Ltd.,LEMONTREE,541233.0,LEMONTREE,INE970X01018,Hotels,146.75,146.75,11626.22,64.98,Export NA,74.62,74.62,13.98,59.17,59.29,1.53,Export NA,1.57,1.52,11.44,100.0,11.09,8.68,2.26,42.59,15.35,12.4,12.35,3.68,5.99,6.89,6.0,Hotels Restaurants & Tourism,Hotels,2024-12-31,2025-02-04,LEMONTREE,22.0
2227,287018.0,Lexus Granito (India) Ltd.,-1.00476970275322,-2.75970182179322,4.99509545128029,0.541253307047113,202003.0,0.0,0.165264376618133,0.0,4.2696838004372,202003.0,S,S,S,S,S,S,Lexus Granito (India) Ltd.,LEXUS,,LEXUS,INE500X01013,Ceramics,33.3,33.3,67.24,-4.9,Export NA,37.9,37.9,,53.59,36.17,0.3,Export NA,8.42,0.58,7.22,80.69,16.74,4.18,-6.79,-16.13,-177.91,20.72,12.59,-13.73,10.69,10.38,3.0,Consumer Durables,Ceramics,2024-12-31,2025-02-14,LEXUS,5.75
2228,100250.0,LG Balakrishnan & Bros Ltd.,7.66072429488277,13.1375283430763,15.3524256102781,1.31145854708185,202003.0,5.4899690300655,0.712473186473718,3.1201248049922,3.22881333653134,202003.0,C,C,C,C,C,C,LG Balakrishnan & Bros Ltd.,LGBBROSLTD,500250.0,LGBBROSLTD,INE337A01034,Auto Parts & Equipment,1266.0,1266.0,4037.58,14.12,Export NA,14.44,12.33,75.02,30.67,37.63,1.3,Export NA,3.29,2.11,2.25,69.53,6.56,8.02,89.65,10.88,16.53,22.1,17.48,12.13,10.64,9.23,4.0,Automobiles & Auto Components,Auto Parts & Equipment,2024-12-31,2025-04-30,LGBBROSLTD,162.65
2229,205900.0,LGB Forge Ltd.,-0.834818411666323,-2.04795196802135,5.10733207156879,1.31949318603444,202003.0,0.0,1.21988310832005,0.0,7.53008078327953,202003.0,S,S,S,S,S,S,LGB Forge Ltd.,,533007.0,LGBFORGE,INE201J01017,Other Industrial Products,11.62,11.62,276.79,-68.47,Export NA,,70.05,,52.89,29.3,-1.33,Export NA,4.08,3.31,14.0,91.59,13.34,21.45,-0.17,51.36,-48.92,21.36,21.38,-12.49,11.85,12.12,3.0,General Industrials,Other Industrial Products,2024-12-31,2025-02-10,LGBFORGE,1.7
2230,284132.0,Libas Consumer Products Ltd.,8.24602967347666,14.3595847614196,14.9108699737646,1.12368090170897,202003.0,10.5203165050821,1.31168596808875,0.449438202247191,7.24781198244787,202003.0,C,C,C,C,C,C,Libas Consumer Products Ltd.,LIBAS,,LIBAS,INE908V01012,Other Apparels & Accessories,13.9,13.9,36.62,6.12,Export NA,6.99,6.91,48.71,65.84,55.53,0.05,Export NA,4.31,2.93,0.45,7.16,17.98,17.94,2.27,123.52,6.64,26.33,27.77,5.27,10.65,13.48,4.0,Textiles Apparels & Accessories,Other Apparels & Accessories,2024-12-31,2025-02-14,LIBAS,30.9
2231,126596.0,Liberty Shoes Ltd.,1.99498700924264,5.86195501034131,10.6303577055345,1.22847575753457,202003.0,16.4783882076534,0.937415741884631,0.0,4.80904614967666,202003.0,S,S,S,S,S,S,Liberty Shoes Ltd.,LIBERTSHOE,526596.0,LIBERTSHOE,INE557B01019,Footwear,424.0,424.0,722.5,55.85,Export NA,50.12,330.52,76.47,100.12,60.9,0.47,Export NA,3.94,2.15,3.37,90.44,17.18,11.49,7.59,119.82,5.33,12.88,18.34,2.4,9.05,9.72,7.0,Retailing,Footwear,2024-12-31,2025-02-12,LIBERTSHOE,101.45
